6190	195412	4627779.3	Arabidopsis Phyllsphere Microbe-microbe Interactions	E_BacV3_17	63508020	253020	Warm Continental Division (210)	farm	biofilm material	plant-associated	NA	Amplicon	 	 	Cologne	 	Germany	 	illumina	Kemen	251	3.15	13.059
6191	195413	4627780.3	Arabidopsis Phyllsphere Microbe-microbe Interactions	E_BacV3_18	64762518	258018	Warm Continental Division (210)	farm	biofilm material	plant-associated	NA	Amplicon	 	 	Cologne	 	Germany	 	illumina	Kemen	251	3.361	12.567
6192	195414	4627781.3	Arabidopsis Phyllsphere Microbe-microbe Interactions	E_BacV3_19	85401746	340246	Warm Continental Division (210)	farm	biofilm material	plant-associated	NA	Amplicon	 	 	Cologne	 	Germany	 	illumina	Kemen	251	2.828	16.144
6193	195415	4627782.3	Arabidopsis Phyllsphere Microbe-microbe Interactions	E_BacV3_2	85384678	340178	Warm Continental Division (210)	farm	biofilm material	plant-associated	NA	Amplicon	 	 	Eyach	 	Germany	 	illumina	Kemen	251	3.177	70.315
6194	195416	4627783.3	Arabidopsis Phyllsphere Microbe-microbe Interactions	E_BacV3_20	74527924	296924	Warm Continental Division (210)	farm	biofilm material	plant-associated	NA	Amplicon	 	 	Cologne	 	Germany	 	illumina	Kemen	251	3.028	12.721
6195	195418	4627785.3	Arabidopsis Phyllsphere Microbe-microbe Interactions	E_BacV3_4	82699480	329480	Warm Continental Division (210)	farm	biofilm material	plant-associated	NA	Amplicon	 	 	KirchentellinsfurterAllee	 	Germany	 	illumina	Kemen	251	3.431	47.836
6196	195419	4627786.3	Arabidopsis Phyllsphere Microbe-microbe Interactions	E_BacV3_6	78921930	314430	Warm Continental Division (210)	farm	biofilm material	plant-associated	NA	Amplicon	 	 	Cologne	 	Germany	 	illumina	Kemen	251	3.526	38.052
6197	195421	4627788.3	Arabidopsis Phyllsphere Microbe-microbe Interactions	E_BacV3_9	67550626	269126	Warm Continental Division (210)	farm	biofilm material	plant-associated	NA	Amplicon	 	 	Cologne	 	Germany	 	illumina	Kemen	251	5.228	42.785
6198	195422	4627789.3	Arabidopsis Phyllsphere Microbe-microbe Interactions	E_BacV5_1	74715170	297670	Warm Continental Division (210)	farm	biofilm material	plant-associated	NA	Amplicon	 	 	Cologne	 	Germany	 	illumina	Kemen	251	6.074	34.008
6199	195423	4627790.3	Arabidopsis Phyllsphere Microbe-microbe Interactions	E_BacV5_10	91084386	362886	Warm Continental Division (210)	farm	biofilm material	plant-associated	NA	Amplicon	 	 	Cologne	 	Germany	 	illumina	Kemen	251	4.432	14.357
6200	195424	4627791.3	Arabidopsis Phyllsphere Microbe-microbe Interactions	E_BacV5_11	76058020	303020	Warm Continental Division (210)	farm	biofilm material	plant-associated	NA	Amplicon	 	 	Cologne	 	Germany	 	illumina	Kemen	251	4.032	18.11
6201	195425	4627792.3	Arabidopsis Phyllsphere Microbe-microbe Interactions	E_BacV5_12	82403802	328302	Warm Continental Division (210)	farm	biofilm material	plant-associated	NA	Amplicon	 	 	Cologne	 	Germany	 	illumina	Kemen	251	4.072	10.2
6202	195426	4627793.3	Arabidopsis Phyllsphere Microbe-microbe Interactions	E_BacV5_13	62781626	250126	Warm Continental Division (210)	farm	biofilm material	plant-associated	NA	Amplicon	 	 	Cologne	 	Germany	 	illumina	Kemen	251	3.662	8.525
6203	195427	4627794.3	Arabidopsis Phyllsphere Microbe-microbe Interactions	E_BacV5_14	72075152	287152	Warm Continental Division (210)	farm	biofilm material	plant-associated	NA	Amplicon	 	 	Cologne	 	Germany	 	illumina	Kemen	251	2.925	13.177
6204	195428	4627795.3	Arabidopsis Phyllsphere Microbe-microbe Interactions	E_BacV5_15	78623240	313240	Warm Continental Division (210)	farm	biofilm material	plant-associated	NA	Amplicon	 	 	Cologne	 	Germany	 	illumina	Kemen	251	3.41	27.51
6205	195429	4627796.3	Arabidopsis Phyllsphere Microbe-microbe Interactions	E_BacV5_16	73371818	292318	Warm Continental Division (210)	farm	biofilm material	plant-associated	NA	Amplicon	 	 	Cologne	 	Germany	 	illumina	Kemen	251	3.307	11.635
6206	195430	4627797.3	Arabidopsis Phyllsphere Microbe-microbe Interactions	E_BacV5_18	74273410	295910	Warm Continental Division (210)	farm	biofilm material	plant-associated	NA	Amplicon	 	 	Cologne	 	Germany	 	illumina	Kemen	251	4.173	5.232
6207	195431	4627798.3	Arabidopsis Phyllsphere Microbe-microbe Interactions	E_BacV5_2	88430312	352312	Warm Continental Division (210)	farm	biofilm material	plant-associated	NA	Amplicon	 	 	Eyach	 	Germany	 	illumina	Kemen	251	3.601	44.115
6208	195432	4627799.3	Arabidopsis Phyllsphere Microbe-microbe Interactions	E_BacV5_20	69427102	276602	Warm Continental Division (210)	farm	biofilm material	plant-associated	NA	Amplicon	 	 	Cologne	 	Germany	 	illumina	Kemen	251	3.566	10.591
6209	195433	4627800.3	Arabidopsis Phyllsphere Microbe-microbe Interactions	E_BacV5_3	60114500	239500	Warm Continental Division (210)	farm	biofilm material	plant-associated	NA	Amplicon	 	 	KirchentellinsfurterAllee	 	Germany	 	illumina	Kemen	251	2.809	34.645
6210	195434	4627801.3	Arabidopsis Phyllsphere Microbe-microbe Interactions	E_BacV5_4	93031142	370642	Warm Continental Division (210)	farm	biofilm material	plant-associated	NA	Amplicon	 	 	KirchentellinsfurterAllee	 	Germany	 	illumina	Kemen	251	3.492	26.927
6211	195435	4627802.3	Arabidopsis Phyllsphere Microbe-microbe Interactions	E_BacV5_5	95600880	380880	Warm Continental Division (210)	farm	biofilm material	plant-associated	NA	Amplicon	 	 	Pfrondorf	 	Germany	 	illumina	Kemen	251	4.286	42.547
6213	195438	4627805.3	Arabidopsis Phyllsphere Microbe-microbe Interactions	E_BacV5_9	75789450	301950	Warm Continental Division (210)	farm	biofilm material	plant-associated	NA	Amplicon	 	 	Cologne	 	Germany	 	illumina	Kemen	251	8.192	27.331
6214	195439	4627806.3	Arabidopsis Phyllsphere Microbe-microbe Interactions	E_FITS2_1	77386312	308312	Warm Continental Division (210)	farm	biofilm material	plant-associated	NA	Amplicon	 	 	Cologne	 	Germany	 	illumina	Kemen	251	4.337	8.425
6215	195440	4627807.3	Arabidopsis Phyllsphere Microbe-microbe Interactions	E_FITS2_11	89978982	358482	Warm Continental Division (210)	farm	biofilm material	plant-associated	NA	Amplicon	 	 	Cologne	 	Germany	 	illumina	Kemen	251	3.486	2.665
6217	195442	4627809.3	Arabidopsis Phyllsphere Microbe-microbe Interactions	E_FITS2_13	95017054	378554	Warm Continental Division (210)	farm	biofilm material	plant-associated	NA	Amplicon	 	 	Cologne	 	Germany	 	illumina	Kemen	251	3.063	2.315
6219	195444	4627811.3	Arabidopsis Phyllsphere Microbe-microbe Interactions	E_FITS2_16	86728030	345530	Warm Continental Division (210)	farm	biofilm material	plant-associated	NA	Amplicon	 	 	Cologne	 	Germany	 	illumina	Kemen	251	3.083	2.631
6220	195445	4627812.3	Arabidopsis Phyllsphere Microbe-microbe Interactions	E_FITS2_17	98770006	393506	Warm Continental Division (210)	farm	biofilm material	plant-associated	NA	Amplicon	 	 	Cologne	 	Germany	 	illumina	Kemen	251	3.42	2.799
6222	195447	4627814.3	Arabidopsis Phyllsphere Microbe-microbe Interactions	E_FITS2_19	80806940	321940	Warm Continental Division (210)	farm	biofilm material	plant-associated	NA	Amplicon	 	 	Cologne	 	Germany	 	illumina	Kemen	251	2.848	3.387
6225	195450	4627817.3	Arabidopsis Phyllsphere Microbe-microbe Interactions	E_FITS2_3	88733520	353520	Warm Continental Division (210)	farm	biofilm material	plant-associated	NA	Amplicon	 	 	KirchentellinsfurterAllee	 	Germany	 	illumina	Kemen	251	4.902	32.421
6229	195455	4627822.3	Arabidopsis Phyllsphere Microbe-microbe Interactions	E_FITS2_9	90466926	360426	Warm Continental Division (210)	farm	biofilm material	plant-associated	NA	Amplicon	 	 	Cologne	 	Germany	 	illumina	Kemen	251	3.321	4.1
6230	195456	4627823.3	Arabidopsis Phyllsphere Microbe-microbe Interactions	E_Ftrad_1	50554914	201414	Warm Continental Division (210)	farm	biofilm material	plant-associated	NA	Amplicon	 	 	Cologne	 	Germany	 	illumina	Kemen	251	4.658	9.061
6231	195457	4627824.3	Arabidopsis Phyllsphere Microbe-microbe Interactions	E_Ftrad_10	78561494	312994	Warm Continental Division (210)	farm	biofilm material	plant-associated	NA	Amplicon	 	 	Cologne	 	Germany	 	illumina	Kemen	251	5.012	14.244
6232	195468	4627835.3	Arabidopsis Phyllsphere Microbe-microbe Interactions	E_Ftrad_4	87661248	349248	Warm Continental Division (210)	farm	biofilm material	plant-associated	NA	Amplicon	 	 	KirchentellinsfurterAllee	 	Germany	 	illumina	Kemen	251	7.571	13.789
6233	195469	4627836.3	Arabidopsis Phyllsphere Microbe-microbe Interactions	E_Ftrad_5	82408320	328320	Warm Continental Division (210)	farm	biofilm material	plant-associated	NA	Amplicon	 	 	Pfrondorf	 	Germany	 	illumina	Kemen	251	6.043	27.657
6235	195472	4627839.3	Arabidopsis Phyllsphere Microbe-microbe Interactions	E_Ftrad_8	60008578	239078	Warm Continental Division (210)	farm	biofilm material	plant-associated	NA	Amplicon	 	 	Cologne	 	Germany	 	illumina	Kemen	251	4.393	12.851
6237	195476	4627843.3	Arabidopsis Phyllsphere Microbe-microbe Interactions	E_OITS2_12	49802416	198416	Warm Continental Division (210)	farm	biofilm material	plant-associated	NA	Amplicon	 	 	Cologne	 	Germany	 	illumina	Kemen	251	3.079	1.586
6238	195477	4627844.3	Arabidopsis Phyllsphere Microbe-microbe Interactions	E_OITS2_13	40635896	161896	Warm Continental Division (210)	farm	biofilm material	plant-associated	NA	Amplicon	 	 	Cologne	 	Germany	 	illumina	Kemen	251	1.808	1.994
6239	195484	4627851.3	Arabidopsis Phyllsphere Microbe-microbe Interactions	E_OITS2_2	37687148	150148	Warm Continental Division (210)	farm	biofilm material	plant-associated	NA	Amplicon	 	 	Eyach	 	Germany	 	illumina	Kemen	251	2.092	1.506
6240	195487	4627854.3	Arabidopsis Phyllsphere Microbe-microbe Interactions	E_OITS2_4	48354146	192646	Warm Continental Division (210)	farm	biofilm material	plant-associated	NA	Amplicon	 	 	KirchentellinsfurterAllee	 	Germany	 	illumina	Kemen	251	2.402	1.557
6241	195488	4627855.3	Arabidopsis Phyllsphere Microbe-microbe Interactions	E_OITS2_5	49976108	199108	Warm Continental Division (210)	farm	biofilm material	plant-associated	NA	Amplicon	 	 	Pfrondorf	 	Germany	 	illumina	Kemen	251	1.5	14.433
6242	195489	4627856.3	Arabidopsis Phyllsphere Microbe-microbe Interactions	E_OITS2_6	27453376	109376	Warm Continental Division (210)	farm	biofilm material	plant-associated	NA	Amplicon	 	 	Cologne	 	Germany	 	illumina	Kemen	251	1.426	9.009
6243	195493	4627860.3	Arabidopsis Phyllsphere Microbe-microbe Interactions	E_Otrad_1	70970250	282750	Warm Continental Division (210)	farm	biofilm material	plant-associated	NA	Amplicon	 	 	Cologne	 	Germany	 	illumina	Kemen	251	1.917	2.08
6244	195494	4627861.3	Arabidopsis Phyllsphere Microbe-microbe Interactions	E_Otrad_10	48112684	191684	Warm Continental Division (210)	farm	biofilm material	plant-associated	NA	Amplicon	 	 	Cologne	 	Germany	 	illumina	Kemen	251	1.574	2.675
6245	195496	4627863.3	Arabidopsis Phyllsphere Microbe-microbe Interactions	E_Otrad_12	80565478	320978	Warm Continental Division (210)	farm	biofilm material	plant-associated	NA	Amplicon	 	 	Cologne	 	Germany	 	illumina	Kemen	251	3.246	1.54
6246	195497	4627864.3	Arabidopsis Phyllsphere Microbe-microbe Interactions	E_Otrad_13	54704948	217948	Warm Continental Division (210)	farm	biofilm material	plant-associated	NA	Amplicon	 	 	Cologne	 	Germany	 	illumina	Kemen	251	1.889	1.387
6247	195498	4627865.3	Arabidopsis Phyllsphere Microbe-microbe Interactions	E_Otrad_14	88259130	351630	Warm Continental Division (210)	farm	biofilm material	plant-associated	NA	Amplicon	 	 	Cologne	 	Germany	 	illumina	Kemen	251	2.059	1.557
6248	195499	4627866.3	Arabidopsis Phyllsphere Microbe-microbe Interactions	E_Otrad_15	42551528	169528	Warm Continental Division (210)	farm	biofilm material	plant-associated	NA	Amplicon	 	 	Cologne	 	Germany	 	illumina	Kemen	251	2.032	1.984
6249	195500	4627867.3	Arabidopsis Phyllsphere Microbe-microbe Interactions	E_Otrad_16	47616708	189708	Warm Continental Division (210)	farm	biofilm material	plant-associated	NA	Amplicon	 	 	Cologne	 	Germany	 	illumina	Kemen	251	1.683	1.635
6250	195503	4627870.3	Arabidopsis Phyllsphere Microbe-microbe Interactions	E_Otrad_19	76299482	303982	Warm Continental Division (210)	farm	biofilm material	plant-associated	NA	Amplicon	 	 	Cologne	 	Germany	 	illumina	Kemen	251	1.879	1.465
6251	195504	4627871.3	Arabidopsis Phyllsphere Microbe-microbe Interactions	E_Otrad_2	76237234	303734	Warm Continental Division (210)	farm	biofilm material	plant-associated	NA	Amplicon	 	 	Eyach	 	Germany	 	illumina	Kemen	251	3.513	1.147
6252	195506	4627873.3	Arabidopsis Phyllsphere Microbe-microbe Interactions	E_Otrad_3	56531224	225224	Warm Continental Division (210)	farm	biofilm material	plant-associated	NA	Amplicon	 	 	KirchentellinsfurterAllee	 	Germany	 	illumina	Kemen	251	1.672	1.495
6253	195507	4627874.3	Arabidopsis Phyllsphere Microbe-microbe Interactions	E_Otrad_4	70449676	280676	Warm Continental Division (210)	farm	biofilm material	plant-associated	NA	Amplicon	 	 	KirchentellinsfurterAllee	 	Germany	 	illumina	Kemen	251	2.05	1.628
6254	195508	4627875.3	Arabidopsis Phyllsphere Microbe-microbe Interactions	E_Otrad_5	48173426	191926	Warm Continental Division (210)	farm	biofilm material	plant-associated	NA	Amplicon	 	 	Pfrondorf	 	Germany	 	illumina	Kemen	251	1.93	1.604
6255	195510	4627877.3	Arabidopsis Phyllsphere Microbe-microbe Interactions	E_Otrad_8	66027558	263058	Warm Continental Division (210)	farm	biofilm material	plant-associated	NA	Amplicon	 	 	Cologne	 	Germany	 	illumina	Kemen	251	2.316	2.682
6256	195511	4627878.3	Arabidopsis Phyllsphere Microbe-microbe Interactions	E_Otrad_9	45620254	181754	Warm Continental Division (210)	farm	biofilm material	plant-associated	NA	Amplicon	 	 	Cologne	 	Germany	 	illumina	Kemen	251	1.829	1.993
6258	195513	4627880.3	Arabidopsis Phyllsphere Microbe-microbe Interactions	F_BacV3_11	92505046	368546	Warm Continental Division (210)	farm	biofilm material	plant-associated	NA	Amplicon	 	 	Cologne	 	Germany	 	illumina	Kemen	251	2.783	11.849
6259	195514	4627881.3	Arabidopsis Phyllsphere Microbe-microbe Interactions	F_BacV3_12	60414194	240694	Warm Continental Division (210)	farm	biofilm material	plant-associated	NA	Amplicon	 	 	Cologne	 	Germany	 	illumina	Kemen	251	2.936	12.776
6260	195515	4627882.3	Arabidopsis Phyllsphere Microbe-microbe Interactions	F_BacV3_13	89305800	355800	Warm Continental Division (210)	farm	biofilm material	plant-associated	NA	Amplicon	 	 	Cologne	 	Germany	 	illumina	Kemen	251	1.524	28.852
6263	195518	4627885.3	Arabidopsis Phyllsphere Microbe-microbe Interactions	F_BacV3_17	71150468	283468	Warm Continental Division (210)	farm	biofilm material	plant-associated	NA	Amplicon	 	 	Cologne	 	Germany	 	illumina	Kemen	251	2.278	14.205
6264	195519	4627886.3	Arabidopsis Phyllsphere Microbe-microbe Interactions	F_BacV3_18	82573980	328980	Warm Continental Division (210)	farm	biofilm material	plant-associated	NA	Amplicon	 	 	Cologne	 	Germany	 	illumina	Kemen	251	2.392	14.406
6265	195520	4627887.3	Arabidopsis Phyllsphere Microbe-microbe Interactions	F_BacV3_2	52933892	210892	Warm Continental Division (210)	farm	biofilm material	plant-associated	NA	Amplicon	 	 	Cologne	 	Germany	 	illumina	Kemen	251	1.562	34.007
6271	195526	4627893.3	Arabidopsis Phyllsphere Microbe-microbe Interactions	F_BacV3_7	99632442	396942	Warm Continental Division (210)	farm	biofilm material	plant-associated	NA	Amplicon	 	 	Cologne	 	Germany	 	illumina	Kemen	251	2.879	74.917
6273	195528	4627895.3	Arabidopsis Phyllsphere Microbe-microbe Interactions	F_BacV3_9	32733412	130412	Warm Continental Division (210)	farm	biofilm material	plant-associated	NA	Amplicon	 	 	Cologne	 	Germany	 	illumina	Kemen	251	2.116	55.309
6275	195530	4627897.3	Arabidopsis Phyllsphere Microbe-microbe Interactions	F_BacV5_10	91139606	363106	Warm Continental Division (210)	farm	biofilm material	plant-associated	NA	Amplicon	 	 	Cologne	 	Germany	 	illumina	Kemen	251	6.486	26.425
6276	195531	4627898.3	Arabidopsis Phyllsphere Microbe-microbe Interactions	F_BacV5_11	54441398	216898	Warm Continental Division (210)	farm	biofilm material	plant-associated	NA	Amplicon	 	 	Cologne	 	Germany	 	illumina	Kemen	251	2.76	4.515
6277	195532	4627899.3	Arabidopsis Phyllsphere Microbe-microbe Interactions	F_BacV5_12	87774700	349700	Warm Continental Division (210)	farm	biofilm material	plant-associated	NA	Amplicon	 	 	Cologne	 	Germany	 	illumina	Kemen	251	5.049	5.742
6278	195533	4627900.3	Arabidopsis Phyllsphere Microbe-microbe Interactions	F_BacV5_14	94035142	374642	Warm Continental Division (210)	farm	biofilm material	plant-associated	NA	Amplicon	 	 	Cologne	 	Germany	 	illumina	Kemen	251	3.028	8.921
6279	195534	4627901.3	Arabidopsis Phyllsphere Microbe-microbe Interactions	F_BacV5_16	86738572	345572	Warm Continental Division (210)	farm	biofilm material	plant-associated	NA	Amplicon	 	 	Cologne	 	Germany	 	illumina	Kemen	251	2.761	10.927
6280	195535	4627902.3	Arabidopsis Phyllsphere Microbe-microbe Interactions	F_BacV5_17	73264390	291890	Warm Continental Division (210)	farm	biofilm material	plant-associated	NA	Amplicon	 	 	Cologne	 	Germany	 	illumina	Kemen	251	2.336	9.256
6281	195536	4627903.3	Arabidopsis Phyllsphere Microbe-microbe Interactions	F_BacV5_18	82319968	327968	Warm Continental Division (210)	farm	biofilm material	plant-associated	NA	Amplicon	 	 	Cologne	 	Germany	 	illumina	Kemen	251	3.207	8.521
6282	195537	4627904.3	Arabidopsis Phyllsphere Microbe-microbe Interactions	F_BacV5_19	78962592	314592	Warm Continental Division (210)	farm	biofilm material	plant-associated	NA	Amplicon	 	 	Cologne	 	Germany	 	illumina	Kemen	251	2.429	7.876
6283	195538	4627905.3	Arabidopsis Phyllsphere Microbe-microbe Interactions	F_BacV5_2	89379594	356094	Warm Continental Division (210)	farm	biofilm material	plant-associated	NA	Amplicon	 	 	Cologne	 	Germany	 	illumina	Kemen	251	1.71	15.995
6284	195539	4627906.3	Arabidopsis Phyllsphere Microbe-microbe Interactions	F_BacV5_20	69647480	277480	Warm Continental Division (210)	farm	biofilm material	plant-associated	NA	Amplicon	 	 	Cologne	 	Germany	 	illumina	Kemen	251	2.206	11.969
6285	195540	4627907.3	Arabidopsis Phyllsphere Microbe-microbe Interactions	F_BacV5_3	93522098	372598	Warm Continental Division (210)	farm	biofilm material	plant-associated	NA	Amplicon	 	 	Cologne	 	Germany	 	illumina	Kemen	251	8.194	19.683
6288	195543	4627910.3	Arabidopsis Phyllsphere Microbe-microbe Interactions	F_BacV5_7	82754198	329698	Warm Continental Division (210)	farm	biofilm material	plant-associated	NA	Amplicon	 	 	Cologne	 	Germany	 	illumina	Kemen	251	5.568	38.483
6290	195545	4627912.3	Arabidopsis Phyllsphere Microbe-microbe Interactions	F_BacV5_9	36096310	143810	Warm Continental Division (210)	farm	biofilm material	plant-associated	NA	MT	 	 	Cologne	 	Germany	 	illumina	Kemen	251	11.98	29.191
6291	195546	4627913.3	Arabidopsis Phyllsphere Microbe-microbe Interactions	F_FITS2_11	84769226	337726	Warm Continental Division (210)	farm	biofilm material	plant-associated	NA	Amplicon	 	 	Cologne	 	Germany	 	illumina	Kemen	251	3.274	3.138
6292	195547	4627914.3	Arabidopsis Phyllsphere Microbe-microbe Interactions	F_FITS2_12	79407364	316364	Warm Continental Division (210)	farm	biofilm material	plant-associated	NA	Amplicon	 	 	Cologne	 	Germany	 	illumina	Kemen	251	3.033	2.538
6293	195548	4627915.3	Arabidopsis Phyllsphere Microbe-microbe Interactions	F_FITS2_13	75747784	301784	Warm Continental Division (210)	farm	biofilm material	plant-associated	NA	Amplicon	 	 	Cologne	 	Germany	 	illumina	Kemen	251	2.321	4.336
6294	195549	4627916.3	Arabidopsis Phyllsphere Microbe-microbe Interactions	F_FITS2_14	90801258	361758	Warm Continental Division (210)	farm	biofilm material	plant-associated	NA	Amplicon	 	 	Cologne	 	Germany	 	illumina	Kemen	251	3.044	1.313
6295	195550	4627917.3	Arabidopsis Phyllsphere Microbe-microbe Interactions	F_FITS2_15	71797044	286044	Warm Continental Division (210)	farm	biofilm material	plant-associated	NA	Amplicon	 	 	Cologne	 	Germany	 	illumina	Kemen	251	2.988	2.699
6296	195551	4627918.3	Arabidopsis Phyllsphere Microbe-microbe Interactions	F_FITS2_16	54997614	219114	Warm Continental Division (210)	farm	biofilm material	plant-associated	NA	Amplicon	 	 	Cologne	 	Germany	 	illumina	Kemen	251	2.517	3.624
6297	195552	4627919.3	Arabidopsis Phyllsphere Microbe-microbe Interactions	F_FITS2_17	54770208	218208	Warm Continental Division (210)	farm	biofilm material	plant-associated	NA	Amplicon	 	 	Cologne	 	Germany	 	illumina	Kemen	251	2.457	2.046
6298	195553	4627920.3	Arabidopsis Phyllsphere Microbe-microbe Interactions	F_FITS2_18	62979916	250916	Warm Continental Division (210)	farm	biofilm material	plant-associated	NA	Amplicon	 	 	Cologne	 	Germany	 	illumina	Kemen	251	2.786	2.249
6299	195554	4627921.3	Arabidopsis Phyllsphere Microbe-microbe Interactions	F_FITS2_19	74521398	296898	Warm Continental Division (210)	farm	biofilm material	plant-associated	NA	Amplicon	 	 	Cologne	 	Germany	 	illumina	Kemen	251	2.404	3.144
6300	195556	4627923.3	Arabidopsis Phyllsphere Microbe-microbe Interactions	F_FITS2_20	64018052	255052	Warm Continental Division (210)	farm	biofilm material	plant-associated	NA	Amplicon	 	 	Cologne	 	Germany	 	illumina	Kemen	251	2.92	2.24
6301	195557	4627924.3	Arabidopsis Phyllsphere Microbe-microbe Interactions	F_FITS2_3	63160134	251634	Warm Continental Division (210)	farm	biofilm material	plant-associated	NA	Amplicon	 	 	Cologne	 	Germany	 	illumina	Kemen	251	3.127	2.651
6302	195558	4627925.3	Arabidopsis Phyllsphere Microbe-microbe Interactions	F_FITS2_4	48524324	193324	Warm Continental Division (210)	farm	biofilm material	plant-associated	NA	Amplicon	 	 	Cologne	 	Germany	 	illumina	Kemen	251	2.298	3.296
6303	195559	4627926.3	Arabidopsis Phyllsphere Microbe-microbe Interactions	F_FITS2_5	71119344	283344	Warm Continental Division (210)	farm	biofilm material	plant-associated	NA	Amplicon	 	 	Cologne	 	Germany	 	illumina	Kemen	251	3.026	3.643
6304	195560	4627927.3	Arabidopsis Phyllsphere Microbe-microbe Interactions	F_FITS2_6	67350830	268330	Warm Continental Division (210)	farm	biofilm material	plant-associated	NA	Amplicon	 	 	Cologne	 	Germany	 	illumina	Kemen	251	3.789	8.288
6305	195561	4627928.3	Arabidopsis Phyllsphere Microbe-microbe Interactions	F_FITS2_7	62184246	247746	Warm Continental Division (210)	farm	biofilm material	plant-associated	NA	Amplicon	 	 	Cologne	 	Germany	 	illumina	Kemen	251	2.846	17.391
6306	195562	4627929.3	Arabidopsis Phyllsphere Microbe-microbe Interactions	F_FITS2_8	62530626	249126	Warm Continental Division (210)	farm	biofilm material	plant-associated	NA	Amplicon	 	 	Cologne	 	Germany	 	illumina	Kemen	251	3.394	11.863
6307	195563	4627930.3	Arabidopsis Phyllsphere Microbe-microbe Interactions	F_FITS2_9	62972386	250886	Warm Continental Division (210)	farm	biofilm material	plant-associated	NA	Amplicon	 	 	Cologne	 	Germany	 	illumina	Kemen	251	3.54	14.238
6308	195564	4627931.3	Arabidopsis Phyllsphere Microbe-microbe Interactions	F_Ftrad_1	44391860	176860	Warm Continental Division (210)	farm	biofilm material	plant-associated	NA	Amplicon	 	 	Cologne	 	Germany	 	illumina	Kemen	251	5.23	9.787
6309	195565	4627932.3	Arabidopsis Phyllsphere Microbe-microbe Interactions	F_Ftrad_10	49044898	195398	Warm Continental Division (210)	farm	biofilm material	plant-associated	NA	Amplicon	 	 	Cologne	 	Germany	 	illumina	Kemen	251	4.603	13.903
6310	195577	4627944.3	Arabidopsis Phyllsphere Microbe-microbe Interactions	F_Ftrad_3	54609568	217568	Warm Continental Division (210)	farm	biofilm material	plant-associated	NA	Amplicon	 	 	Cologne	 	Germany	 	illumina	Kemen	251	2.665	1.493
6311	195578	4627945.3	Arabidopsis Phyllsphere Microbe-microbe Interactions	F_Ftrad_4	47060492	187492	Warm Continental Division (210)	farm	biofilm material	plant-associated	NA	Amplicon	 	 	Cologne	 	Germany	 	illumina	Kemen	251	2.012	2.016
6312	195579	4627946.3	Arabidopsis Phyllsphere Microbe-microbe Interactions	F_Ftrad_7	47259284	188284	Warm Continental Division (210)	farm	biofilm material	plant-associated	NA	Amplicon	 	 	Cologne	 	Germany	 	illumina	Kemen	251	6.207	21.687
6313	195580	4627947.3	Arabidopsis Phyllsphere Microbe-microbe Interactions	F_Ftrad_8	56053822	223322	Warm Continental Division (210)	farm	biofilm material	plant-associated	NA	Amplicon	 	 	Cologne	 	Germany	 	illumina	Kemen	251	5.259	14.982
6314	195581	4627948.3	Arabidopsis Phyllsphere Microbe-microbe Interactions	F_Ftrad_9	52974052	211052	Warm Continental Division (210)	farm	biofilm material	plant-associated	NA	Amplicon	 	 	Cologne	 	Germany	 	illumina	Kemen	251	6.23	13.124
6315	195583	4627950.3	Arabidopsis Phyllsphere Microbe-microbe Interactions	F_OITS2_10	57796264	230264	Warm Continental Division (210)	farm	biofilm material	plant-associated	NA	Amplicon	 	 	Cologne	 	Germany	 	illumina	Kemen	251	1.779	11.606
6316	195585	4627952.3	Arabidopsis Phyllsphere Microbe-microbe Interactions	F_OITS2_13	45782902	182402	Warm Continental Division (210)	farm	biofilm material	plant-associated	NA	Amplicon	 	 	Cologne	 	Germany	 	illumina	Kemen	251	2.973	8.354
6317	195589	4627956.3	Arabidopsis Phyllsphere Microbe-microbe Interactions	F_OITS2_19	60250040	240040	Warm Continental Division (210)	farm	biofilm material	plant-associated	NA	Amplicon	 	 	Cologne	 	Germany	 	illumina	Kemen	251	1.909	2.471
6318	195592	4627959.3	Arabidopsis Phyllsphere Microbe-microbe Interactions	F_OITS2_3	53263204	212204	Warm Continental Division (210)	farm	biofilm material	plant-associated	NA	Amplicon	 	 	Cologne	 	Germany	 	illumina	Kemen	251	3.279	11.484
6319	195594	4627961.3	Arabidopsis Phyllsphere Microbe-microbe Interactions	F_OITS2_5	28903152	115152	Warm Continental Division (210)	farm	biofilm material	plant-associated	NA	Amplicon	 	 	Cologne	 	Germany	 	illumina	Kemen	251	15.713	16.422
6320	195595	4627962.3	Arabidopsis Phyllsphere Microbe-microbe Interactions	F_OITS2_6	62142580	247580	Warm Continental Division (210)	farm	biofilm material	plant-associated	NA	Amplicon	 	 	Cologne	 	Germany	 	illumina	Kemen	251	2.83	7.622
6321	195596	4627963.3	Arabidopsis Phyllsphere Microbe-microbe Interactions	F_OITS2_7	70133416	279416	Warm Continental Division (210)	farm	biofilm material	plant-associated	NA	Amplicon	 	 	Cologne	 	Germany	 	illumina	Kemen	251	2.816	10.081
6322	195597	4627964.3	Arabidopsis Phyllsphere Microbe-microbe Interactions	F_OITS2_8	54567902	217402	Warm Continental Division (210)	farm	biofilm material	plant-associated	NA	Amplicon	 	 	Cologne	 	Germany	 	illumina	Kemen	251	2.674	10.972
